50183045,,1,5/4/2018 21:05,2,,,<python><opencv><image-processing><machine-learning><opencv3.0>,4,mr/dp/fp/mb,,,
48624974,,1,2/5/2018 14:39,1,,,<python><image-processing><tensorflow><machine-learning><keras>,5,mb/md,,,
50732398,,1,6/7/2018 3:10,1,,,<python><machine-learning><scikit-learn><k-means><unsupervised-learning>,4,me,,,
40055225,,1,10/15/2016 5:15,1,,,<python><machine-learning><keras>,5,me,,,
48211590,,1,1/11/2018 16:19,2,,,<python><machine-learning><scikit-learn>,4,mb,,,
58585019,,1,10/28/2019 2:06,1,,,<python><machine-learning><math><deep-learning><reinforcement-learning>,19,mb,,,
52073964,,1,8/29/2018 9:24,2,,,<python><image-processing><machine-learning><yolo><darkflow>,4,dp/mb,,,
4483498,,1,12/19/2010 14:58,3,,,<machine-learning><bayesian-networks>,16,,,!py,
41724432,,1,1/18/2017 16:23,1,,,<python><numpy><machine-learning><scikit-learn><feature-extraction>,4,me,,,
34496527,,1,12/28/2015 15:49,1,,,<python><machine-learning><text-classification><multilabel-classification>,4,mr/fp,,,
50744565,,1,6/7/2018 15:05,2,,,<python><tensorflow><machine-learning>,16,md/mb,,,
58358110,,1,10/12/2019 20:16,1,,,<python><machine-learning><time-series><cluster-analysis><dtw>,6,fp/mb,,,
58602619,,1,10/29/2019 6:56,0,,,<python><c++><machine-learning><pytorch><torch>,5,mb/md,,,
50755706,,1,6/8/2018 7:39,4,,,<python><machine-learning><scikit-learn><jupyter><decision-tree>,37,mr,,,
53060501,,1,10/30/2018 8:52,2,,,<python><tensorflow><machine-learning><keras>,4,mb,,,
48295661,,1,1/17/2018 7:23,4,,,<python><machine-learning><keras><pickle>,14,mb,,,
40275271,,1,10/27/2016 2:44,2,,,<python><machine-learning><neural-network><theano><keras>,4,mb,,,
42432850,,1,2/24/2017 7:18,2,,,<python><csv><machine-learning><scikit-learn>,5,dc/dp,,,
32293459,,1,8/30/2015 5:25,0,,,<python><machine-learning><out-of-memory><scikit-learn><hierarchical-clustering>,4,mb/md,,,
10311695,,1,4/25/2012 8:03,1,,,<python><matplotlib><machine-learning><svm><libsvm>,5,mb,,,
10846075,,1,6/1/2012 7:21,1,,,<python><nlp><machine-learning><classification><nltk>,5,me,,,
43566970,,1,4/23/2017 3:08,0,,,<python-2.7><machine-learning><tensorflow><deep-learning>,5,me,,,
52050990,,1,8/28/2018 5:52,2,,,<python><tensorflow><machine-learning>,15,md,,,
34503471,,1,12/29/2015 2:09,1,,,<python><numpy><machine-learning><precision><theano>,6,md/me,,,
25770429,,1,9/10/2014 16:20,2,,,<python><go><machine-learning><neural-network><monitor>,14,mr/mb,,,
52082538,,1,8/29/2018 16:52,1,,,<python><tensorflow><machine-learning><keras><deep-learning>,8,mb,,,
5897082,,1,5/5/2011 11:42,2,,,<python><machine-learning>,4,mr,,,
49745192,,1,4/10/2018 4:12,1,,,<python><machine-learning><nlp><word2vec><word-embedding>,4,me/mb,,,
48225729,,1,1/12/2018 11:49,11,,,<image-processing><machine-learning><keras>,49,mr,,,
52072533,,1,8/29/2018 8:07,2,,,<python><tensorflow><machine-learning><classification>,14,md,,,
50852294,,1,6/14/2018 7:51,1,,,<python><machine-learning><pytorch>,4,no,,,
18199276,,1,8/13/2013 1:29,1,,,<python><machine-learning><dimensionality-reduction>,6,fp,,,
35236836,,1,2/6/2016 2:58,1,,,<python><python-2.7><machine-learning><scikit-learn><regression>,4,fp,,,
59584457,,1,1/3/2020 19:45,3,,,<python><tensorflow><machine-learning><keras><pytorch>,6,mr,,,
43554821,,1,4/22/2017 3:12,1,,,<python><pandas><machine-learning><scikit-learn><categorical-data>,10,mr,,,
40057049,,1,10/15/2016 8:56,5,,,<python><machine-learning><scikit-learn>,15,md,,,
43167925,,1,4/2/2017 11:44,0,,,<python><python-2.7><machine-learning><keras>,4,md,,,
43441673,,1,4/16/2017 20:13,3,,,<python><machine-learning><computer-vision><dataset><pytorch>,4,fp,,,
33817706,,1,11/20/2015 1:55,1,,,<python><machine-learning><scikit-learn><classification>,6,me,,,
41628264,,1,1/13/2017 5:58,1,,,<python><machine-learning><scikit-learn><svm>,4,?,,,
53151209,,1,11/5/2018 9:03,1,,,<python><machine-learning><keras><lstm><attention-model>,8,mr/mb,,,
51885739,,1,8/16/2018 21:44,1,,,<python><tensorflow><machine-learning><keras><deep-learning>,9,me/mb/,,,
43140591,,1,3/31/2017 12:23,2,,,<python-3.x><machine-learning><tensorflow><neural-network><artificial-intelligence>,9,mr/mb,,,
33652744,,1,11/11/2015 14:32,1,,,<python><pandas><machine-learning><orange>,4,mr/fp,,,
41801762,,1,1/23/2017 8:16,0,,,<python><machine-learning><nlp><apache-tika><text-segmentation>,5,mr/dc,,,
50300412,,1,5/11/2018 21:20,0,,,<python><machine-learning><random-forest>,4,mb,,,
56184013,,1,5/17/2019 9:57,2,,,<tensorflow><machine-learning><tensorflow-lite>,7,md,,,
36627442,,1,4/14/2016 15:21,2,,,<python><pandas><matplotlib><machine-learning><statsmodels>,8,mr/mb,,,
6892449,,1,7/31/2011 21:32,1,,,<python><machine-learning><statistics><intrusion-detection>,15,mr,,,
12775899,,1,10/8/2012 5:41,1,,,<machine-learning><artificial-intelligence><neural-network><data-mining><pybrain>,11,mb/me,,,
18445831,,1,8/26/2013 13:52,0,,,<python-2.7><machine-learning><neural-network><topic-modeling><dbn>,4,mb,,,
43158719,,1,4/1/2017 15:34,4,,,<python><tensorflow><machine-learning><neural-network><keras>,6,md,,,
48264676,,1,1/15/2018 14:08,2,,,<python><tensorflow><machine-learning><deep-learning><resnet>,7,mb,,,
20081149,,1,11/19/2013 20:15,2,,,<machine-learning><scikit-learn>,5,md,,,
41954906,,1,1/31/2017 10:16,1,,,<python><machine-learning><tensorflow><sha>,8,mb,,,
44175993,,1,5/25/2017 8:37,1,,,<python><machine-learning><text-classification><naivebayes>,4,mr,,,
41773751,,1,1/20/2017 23:01,3,,,<python><machine-learning><scikit-learn><categorical-data>,9,fp,,,
35689623,,1,2/28/2016 23:28,1,,,<python-2.7><machine-learning><scikit-learn><roc><precision-recall>,5,me,,,
33980444,,1,11/29/2015 7:25,1,,,<machine-learning><nltk><sentiment-analysis><text-classification><textblob>,4,mr/mb/me,,,
44527485,,1,6/13/2017 16:59,0,,,<python><machine-learning><xgboost><auc><objective-function>,4,me,,,
41800643,,1,1/23/2017 6:47,1,,,<python><machine-learning><tensorflow><convolution>,6,mb,,,
28621518,,1,2/20/2015 4:13,2,,,<python><machine-learning><scikit-learn>,5,mb,,,
52093695,,1,8/30/2018 9:32,3,,,<python><machine-learning><linear-regression>,13,me,,,
28344660,,1,2/5/2015 13:00,2,,,<python><machine-learning><scikit-learn><cluster-analysis><k-means>,7,me,,,
52136229,,1,9/2/2018 10:45,3,,,<machine-learning><reinforcement-learning><temporal-difference>,9,md,,,
40956040,,1,12/4/2016 6:23,1,,,<python><machine-learning><neural-network><tensorflow><deep-learning>,5,md,,,
21945079,,1,2/21/2014 21:01,0,,,<python><machine-learning><theano>,4,mb,,,
23942112,,1,5/29/2014 20:12,1,,,<python><python-2.7><machine-learning><perceptron>,4,me,,,
22106425,,1,2/28/2014 21:45,1,,,<python><machine-learning><scikit-learn><hierarchical-clustering>,10,me,,,
18864754,,1,9/18/2013 5:48,2,,,<python-2.7><numpy><machine-learning><data-mining><scikit-learn>,4,mb/fp,,,
53110838,,1,11/1/2018 23:37,1,,,<python><image-processing><machine-learning><computer-vision><caffe>,5,md,,,
34757653,,1,1/13/2016 2:56,2,,,<python><machine-learning><statistics><scikit-learn>,47,me,,,
53023341,,1,10/27/2018 15:16,2,,,<python><pandas><machine-learning><scikit-learn>,5,mr/fp,,,
52752836,,1,10/11/2018 5:30,2,,,<python><tensorflow><machine-learning><scikit-learn><k-means>,4,mb/me,,,
53454977,,1,11/24/2018 3:43,1,,,<python><machine-learning><scikit-learn><classification><svm>,4,md/me,,,
57224105,,1,7/26/2019 16:44,3,,,<machine-learning><google-colaboratory><google-cloud-tpu><tpu>,5,dp/fp,,,
9830592,,1,3/22/2012 21:11,2,,,<machine-learning><artificial-intelligence>,4,md,,,
53530189,,1,11/29/2018 0:38,2,,,<python><machine-learning><xgboost><xgbclassifier>,4,me,,,
29776822,,1,4/21/2015 15:36,1,,,<python><machine-learning><scikit-learn><grid-search>,4,mb,,,
56085616,,1,5/10/2019 22:35,1,,,<python><python-3.x><machine-learning><reinforcement-learning><openai-gym>,4,me,,,
48843521,,1,2/17/2018 16:39,1,,,<python><tensorflow><machine-learning><deep-learning>,10,mr,,,
44260217,,1,5/30/2017 10:51,4,,,<python><machine-learning><deep-learning><pytorch><hyperparameters>,29,me,,,
40957421,,1,12/4/2016 10:00,2,,,<python><machine-learning><neural-network><deep-learning><keras>,9,mr,,,
45604143,,1,8/10/2017 3:51,2,,,<machine-learning><time-series><cluster-analysis><hierarchical-clustering>,5,mr,,,
57120680,,1,7/19/2019 23:48,1,,,<python><tensorflow><machine-learning><deep-learning>,4,md,,,
8012033,,1,11/4/2011 15:50,2,,,<nlp><machine-learning><classification><semantic-web>,4,mr/mb,,,
36392952,,1,4/4/2016 0:29,2,,,<python><machine-learning><tensorflow><tensorboard>,14,me,,,
21888607,,1,2/19/2014 18:00,3,,,<python><machine-learning><scikit-learn>,13,me,,,
41830723,,1,1/24/2017 14:28,1,,,<python><machine-learning><tensorflow><deep-learning><batch-normalization>,17,mb/me,,,
12767394,,1,10/7/2012 8:52,1,,,<python><machine-learning><recommendation-engine><svd><collaborative-filtering>,8,mr,,,
41259213,,1,12/21/2016 9:26,1,,,<python><machine-learning><tensorflow><deep-learning>,8,mb,,,
7897251,,1,10/25/2011 23:57,1,,,<python><numpy><statistics><machine-learning>,5,me,,,
59000779,,1,11/22/2019 19:42,0,,,<python><machine-learning><xgboost><amazon-sagemaker><onnx>,5,md/mb,,,
32506951,,1,9/10/2015 16:16,7,,,<python><machine-learning><scikit-learn><decision-tree>,14,me,,,
37609892,,1,6/3/2016 8:46,2,,,<machine-learning><neural-network><keras>,25,me,,,
62624105,,1,6/28/2020 14:46,2,,,<python><numpy><tensorflow><machine-learning><neural-network>,7,me,,,
53236430,,1,11/10/2018 6:04,0,,,<python><tensorflow><machine-learning><keras>,6,mr,,,
48432300,,1,1/24/2018 21:55,3,,,<python><machine-learning><nlp><deep-learning><keras>,15,mr/dp,,,
53752779,,1,12/12/2018 23:09,1,,,<python-3.x><machine-learning><neural-network><deep-learning><keras-2>,4,mb,,,
37796595,,1,6/13/2016 18:17,1,,,<python><machine-learning><neural-network><artificial-intelligence><tensorflow>,5,me,,,
60359628,,1,2/23/2020 6:05,1,,,<python><machine-learning><nlp><nltk><text-classification>,8,mr,,,
43900125,,1,5/10/2017 18:27,2,,,<python><machine-learning><deep-learning><keras><image-segmentation>,14,mb/me,,,
49464636,,1,3/24/2018 12:23,1,,,<python><tensorflow><machine-learning><keras>,7,me/md,,,
40774323,,1,11/23/2016 21:19,2,,,<python><machine-learning><scikit-learn><classification><feature-selection>,9,mr,,,
37817588,,1,6/14/2016 16:33,1,,,<python><machine-learning><keras><lstm>,6,mb,,,
54833739,,1,2/22/2019 19:18,1,,,<python><machine-learning><optimization><scikit-learn><scipy>,6,mr,,,
56587801,,1,6/13/2019 20:01,2,,,<tensorflow><machine-learning><keras><neural-network>,4,me,,,
49345786,,1,3/18/2018 8:09,1,,,<python><tensorflow><machine-learning><deep-learning><anaconda>,9,no,,,
42407628,,1,2/23/2017 5:18,1,,,<python><python-2.7><machine-learning><tensorflow>,6,mb,,,
57921856,,1,9/13/2019 10:25,0,,,<swift><machine-learning><classification><turi-create>,4,?,,,
48243360,,1,1/13/2018 19:07,2,,,<machine-learning><neural-network><keras><conv-neural-network><convolution>,24,mb,,,
41539164,,1,1/8/2017 23:43,0,,,<python><machine-learning><statistics><classification><text-classification>,10,mr,,,
58653730,,1,11/1/2019 3:24,0,,,<python><machine-learning><scikit-learn><parallel-processing><grid-search>,4,md,,,
52828968,,1,10/16/2018 6:13,1,,,<python><python-3.x><tensorflow><machine-learning><multi-gpu>,4,md,,,
50588274,,1,5/29/2018 15:44,1,,,<python><tensorflow><machine-learning>,8,mb,,,
32213893,,1,8/25/2015 20:55,4,,,<python><caching><flask><machine-learning>,4,mb,,,
40132694,,1,10/19/2016 13:23,0,,,<python><r><machine-learning><scikit-learn>,4,,,!py,
46059952,,1,9/5/2017 16:55,0,,,<python-3.x><machine-learning><scikit-learn>,4,me,,,
56795148,,1,6/27/2019 16:18,1,,,<python><pandas><machine-learning><scikit-learn><k-fold>,8,mb,,,
44306109,,1,6/1/2017 11:19,3,,,<c#><python><machine-learning><ipc>,4,no,,,
17053548,,1,6/11/2013 20:48,1,,,<python><machine-learning><multiprocessing><scikit-learn>,6,?,,,
48673863,,1,2/7/2018 21:51,3,,,<python><machine-learning><installation><anaconda><theano>,4,no,,,
45623480,,1,8/10/2017 21:08,1,,,<python><machine-learning><keras><lstm><recurrent-neural-network>,7,mb,,,
45601897,,1,8/9/2017 23:00,2,,,<python><machine-learning><scikit-learn>,5,md,,,
40313420,,1,10/28/2016 21:27,1,,,<python><machine-learning><scipy><scikit-learn><k-means>,10,?,,,
18165213,,1,8/10/2013 18:43,1,,,<python><numpy><machine-learning><svm>,12,md,,,
58119155,,1,9/26/2019 14:33,4,,,<python><tensorflow><machine-learning><tensorflow2.0>,7,mb,,,
2524608,,1,3/26/2010 15:52,5,,,<python><compression><machine-learning><neural-network><evolutionary-algorithm>,38,mr,,,
63081486,,1,7/24/2020 21:08,1,,,<python><machine-learning><deep-learning><multiprocessing><pytorch>,10,mb,,,
50897244,,1,6/17/2018 13:46,1,,,<android><python><android-studio><machine-learning><deep-learning>,5,mr/md,,,
58202430,,1,10/2/2019 13:21,1,,,<python-3.x><machine-learning><scikit-learn>,4,fp,,,
32277562,,1,8/28/2015 18:27,3,,,<python><tree><machine-learning><scikit-learn>,4,mr,,,
44382941,,1,6/6/2017 6:37,3,,,<python><tensorflow><machine-learning><nlp>,9,mr,,,
38321409,,1,7/12/2016 6:25,2,,,<python><tensorflow><machine-learning><neural-network><conv-neural-network>,6,mr/me,,,
36493297,,1,4/8/2016 6:50,3,,,<python><rest><machine-learning><tensorflow><tensorflow-serving>,8,mb,,,
30918781,,1,6/18/2015 14:51,1,,,<python><machine-learning><statistics><scikit-learn><svm>,17,mr,,,
48804198,,1,2/15/2018 9:51,1,,,<python><machine-learning><svm>,12,me,,,
63227352,,1,8/3/2020 10:00,2,,,<machine-learning><neural-network><lstm><normalization><recurrent-neural-network>,8,dp/fp,,,
56346632,,1,5/28/2019 16:35,1,,,<python-3.x><machine-learning><scikit-learn><xgboost>,4,dp/fp,,,
60391594,,1,2/25/2020 9:43,3,,,<python><image><opencv><machine-learning><image-processing>,7,mr/dp,,,
51047676,,1,6/26/2018 16:34,3,,,<python><tensorflow><machine-learning><keras><deep-learning>,12,me,,,
28723916,,1,2/25/2015 16:11,0,,,<python><image-processing><numpy><machine-learning><feature-extraction>,4,mb/fp,,,
46857596,,1,10/20/2017 21:28,0,,,<python><machine-learning><tensorflow><protocol-buffers><tfrecord>,6,no,,,
47299624,,1,11/15/2017 4:56,2,,,<python><machine-learning><neural-network><deep-learning><keras>,25,me,,,
28724639,,1,2/25/2015 16:42,1,,,<python><machine-learning><apache-spark>,18,mr/md,,,
30248476,,1,5/14/2015 22:25,1,,,<python><machine-learning><scikit-learn><scikits>,6,mb,,,
47303261,,1,11/15/2017 9:07,2,,,<machine-learning><scikit-learn><logistic-regression><coefficients>,5,me,,,
62039668,,1,5/27/2020 9:21,1,,,<python><tensorflow><machine-learning><keras><deep-learning>,4,dc/mb,,,
15087322,,1,2/26/2013 10:57,2,,,<java><python><machine-learning><classification><regression>,5,mr,,,
46820500,,1,10/18/2017 23:02,1,,,<python><numpy><tensorflow><machine-learning><bigdata>,14,fp,,,
42961243,,1,3/22/2017 19:42,1,,,<python><machine-learning><tensorflow><classification><tf-slim>,5,md,,,
36535206,,1,4/10/2016 20:30,1,,,<python><algorithm><machine-learning><nlp>,5,mr/mb,,,
41535889,,1,1/8/2017 17:57,1,,,<python><machine-learning><scikit-learn><keystroke>,4,fp,,,
52471464,,1,9/24/2018 0:32,1,,,<python><tensorflow><machine-learning><keras><tensorboard>,4,mb/me,,,
38369525,,1,7/14/2016 8:46,0,,,<python><machine-learning><neural-network><tensorflow><tic-tac-toe>,4,mr/mb,,,
53396147,,1,11/20/2018 15:19,1,,,<python><tensorflow><machine-learning><keras>,9,mr/mb,,,
3906682,,1,10/11/2010 13:31,4,,,<python><image-processing><opencv><machine-learning><barcode-scanner>,16,mr/dp,,,
53580088,,1,12/2/2018 12:09,4,,,<python><machine-learning><deep-learning><conv-neural-network>,16,me,,,
55019885,,1,3/6/2019 9:42,3,,,<python><tensorflow><machine-learning><keras><tensorboard>,8,mb,,,
10407266,,1,5/2/2012 3:19,2,,,<python><machine-learning><nltk><scikits><scikit-learn>,14,mr/mb,,,
53318270,,1,11/15/2018 11:16,0,,,<python><tensorflow><machine-learning><keras><loss-function>,4,mb/me,,,
46855577,,1,10/20/2017 18:53,2,,,<python-3.x><machine-learning><linear-algebra><backpropagation><mnist>,4,mb,,,
46882307,,1,10/23/2017 5:09,4,,,<python><machine-learning><tensorflow>,7,no,,,
45660439,,1,8/13/2017 12:38,1,,,<python><machine-learning><tensorflow><computer-vision>,6,mb,,,
18887200,,1,9/19/2013 6:03,2,,,<python><algorithm><machine-learning><pattern-matching><data-mining>,4,me,,,
59284226,,1,12/11/2019 10:54,1,,,<tensorflow><machine-learning><anaconda>,4,mr,,,
11960273,,1,8/5/2012 12:53,1,,,<machine-learning>,4,md,,,
15887488,,1,4/8/2013 19:40,1,,,<python><plot><machine-learning><scikit-learn><scatter-plot>,4,me,,,
36540563,,1,4/11/2016 5:38,0,,,<module><machine-learning><installation><torch>,6,mr,,,
30742727,,1,6/9/2015 21:00,4,,,<python><machine-learning><scikit-learn>,6,fp,,,
26903091,,1,11/13/2014 7:01,2,,,<python><machine-learning><scikit-learn><k-means><pipeline>,4,mb,,,
12593834,,1,9/26/2012 2:39,3,,,<python><machine-learning><game-theory>,5,mr,,,
45543154,,1,8/7/2017 9:06,5,,,<python><tensorflow><machine-learning><jupyter-notebook>,10,mr/mb,,,
52991969,,1,10/25/2018 14:38,2,,,<python><machine-learning><keras><deep-learning>,4,me,,,
59664464,,1,1/9/2020 12:55,2,,,<python><machine-learning><pycharm><pytorch>,9,no,,,
45574454,,1,8/8/2017 17:21,1,,,<python><machine-learning><time-series><classification>,6,mr/mb/me/dp/fp,,,
63920980,,1,9/16/2020 13:20,1,,,<python><machine-learning><scikit-learn><random-forest>,6,me,,,
44156974,,1,5/24/2017 11:24,1,,,<python><machine-learning><neural-network><deep-learning><keras>,7,me,,,
39217567,,1,8/30/2016 1:37,3,,,<python><machine-learning><neural-network><keras>,9,mb/me,,,
51748514,,1,8/8/2018 13:54,5,,,<python><tensorflow><machine-learning><keras><computer-vision>,18,dc,,,
37146272,,1,5/10/2016 18:29,1,,,<python><machine-learning><tensorflow><restore>,7,mb/me,,,
55369821,,1,3/27/2019 4:27,1,,,<python><machine-learning><neural-network><artificial-intelligence><pytorch>,5,fp,,,
44403745,,1,6/7/2017 4:50,1,,,<python><machine-learning><neural-network><deep-learning><caffe>,4,?,,,
40064422,,1,10/15/2016 21:30,2,,,<python><machine-learning><computer-vision><neural-network><tensorflow>,4,fp/mb,,,
44443993,,1,6/8/2017 19:23,2,,,<matplotlib><machine-learning>,6,no,,,
43932973,,1,5/12/2017 8:30,3,,,<python><machine-learning><neural-network><keras><classification>,10,?,,,
50978323,,1,6/21/2018 22:36,1,,,<python><machine-learning><scikit-learn>,5,me,,,
52169024,,1,9/4/2018 14:53,1,,,<python><tensorflow><machine-learning><keras><deep-learning>,4,mr/me,,,
36570729,,1,4/12/2016 10:35,0,,,<machine-learning><tensorflow>,6,me,,,
43784903,,1,5/4/2017 13:55,3,,,<python><machine-learning><scikit-learn><cluster-analysis><sklearn-pandas>,13,me,,,
45072636,,1,7/13/2017 6:09,2,,,<python><machine-learning><neural-network><keras><training-data>,5,mb/me,,,
31862579,,1,8/6/2015 17:53,2,,,<python><apache-spark><machine-learning><decision-tree><apache-spark-mllib>,4,fp/mb,,,
24636526,,1,7/8/2014 16:00,0,,,<python><algorithm><machine-learning><scikit-learn><logistic-regression>,4,me,,,
51076277,,1,6/28/2018 6:42,4,,,<tensorflow><machine-learning><keras>,4,mb,,,
39550118,,1,9/17/2016 18:07,2,,,<r><machine-learning><logistic-regression>,4,,,!py,
41715025,,1,1/18/2017 8:58,5,,,<python><machine-learning><neural-network><keras>,27,dc,,,
59517740,,1,12/29/2019 8:00,2,,,<python><tensorflow><machine-learning><keras><recurrent-neural-network>,5,?,,,
29867367,,1,4/25/2015 15:51,1,,,<python><machine-learning><scikit-learn><classification><text-classification>,10,me,,,
47410239,,1,11/21/2017 10:02,2,,,<python><machine-learning><keras><lstm>,7,fp,,,
60797725,,1,3/22/2020 9:31,2,,,<machine-learning><keras><lstm><recurrent-neural-network><gated-recurrent-unit>,4,mr/me,,,
44163482,,1,5/24/2017 16:06,1,,,<python><machine-learning><scikit-learn><feature-selection>,4,me,,,
46015426,,1,9/2/2017 15:38,1,,,<python><machine-learning><scikit-learn>,5,mb,,,
36001230,,1,3/15/2016 1:42,1,,,<machine-learning><nlp><neural-network><gensim><word2vec>,7,mr,,,
47462962,,1,11/23/2017 20:37,2,,,<python><machine-learning><tensorflow><object-detection>,4,mb,,,
