22283684,,1,3/9/2014 14:54,4,22283976,3/9/2014 15:16,<algorithm><machine-learning><neural-network>,12,mb,,,0.366666667
30019054,,1,5/3/2015 20:30,2,30021840,5/4/2015 2:40,<java><machine-learning><tokenize><stanford-nlp>,7,mb,,,6.166666667
18721567,,1,9/10/2013 14:25,1,18935475,9/21/2013 17:26,<java><ubuntu><command-line><machine-learning><weka>,4,md,,,267.0166667
5813476,,1,4/28/2011 4:02,2,5813850,4/28/2011 5:05,<artificial-intelligence><machine-learning><data-mining>,5,mb,,,1.05
9720894,,1,3/15/2012 13:41,3,9723569,3/15/2012 16:03,<java><python><machine-learning><nltk><mahout>,34,all,py,,2.366666667
10215991,,1,4/18/2012 18:51,1,10565083,5/12/2012 15:36,<java><text><machine-learning><classification><weka>,5,,,,572.75
11482108,,1,7/14/2012 8:07,3,11793003,8/3/2012 9:29,<java><algorithm><machine-learning><weka>,9,fe,,,481.3666667
12536619,,1,9/21/2012 18:59,3,12538546,9/21/2012 21:41,<scala><machine-learning>,6,mb,,,2.7
12118132,,1,8/25/2012 0:11,1,12120736,8/25/2012 9:19,<java><machine-learning><weka>,8,mb,,,9.133333333
12151702,,1,8/28/2012 1:36,3,12184939,8/29/2012 19:11,<java><machine-learning><classification><weka>,13,mb,,,41.58333333
740389,,1,4/11/2009 16:32,9,742889,4/13/2009 2:32,<language-agnostic><artificial-intelligence><machine-learning><reinforcement-learning>,23,mb,,,34
36032808,,1,3/16/2016 10:21,1,36183309,3/23/2016 16:14,<java><machine-learning><classification><maxent>,5,dcp,,,173.8833333
26949249,,1,11/15/2014 18:32,4,26949370,11/15/2014 18:43,<java><machine-learning><data-mining><text-mining><sentiment-analysis>,7,mb,,,0.183333333
28764459,,1,2/27/2015 11:50,1,28783642,2/28/2015 15:51,<machine-learning><nltk><stanford-nlp><text-classification><naivebayes>,6,mb/fe,py,,28.01666667
3764444,,1,9/21/2010 21:01,4,3780808,9/23/2010 17:07,<machine-learning><classification>,5,no,,,44.1
3934160,,1,10/14/2010 14:23,4,3934806,10/14/2010 15:25,<java><machine-learning><bayesian-networks><belief-propagation>,5,mb,,,1.033333333
7535689,,1,9/23/2011 23:00,1,7535921,9/23/2011 23:45,<matlab><machine-learning><classification><weka><decision-tree>,5,md,ma ,,0.75
15892097,,1,4/9/2013 2:04,1,15892516,4/9/2013 2:54,<programming-languages><machine-learning>,19,no,,,0.833333333
14411627,,1,1/19/2013 6:00,3,14412469,1/19/2013 8:18,<c++><python><r><machine-learning>,5,mb,py/c++,,2.3
7601529,,1,9/29/2011 18:07,2,24955625,7/25/2014 12:16,<java><optimization><machine-learning>,4,fe,,,24714.15
21849642,,1,2/18/2014 9:41,2,25929375,9/19/2014 8:18,<java><machine-learning><classification><lingpipe>,4,mb/md,,,5110.616667
13029118,,1,10/23/2012 11:07,2,13031753,10/23/2012 13:39,<machine-learning><classification><weka><prediction><decision-tree>,8,mb,,,2.533333333
34324449,,1,12/17/2015 0:04,1,34340682,12/17/2015 17:26,<machine-learning><neural-network><tensorflow><lstm><tensorboard>,8,mb,,,17.36666667
6639802,,1,7/10/2011 7:16,2,6640193,7/10/2011 9:06,<java><api><machine-learning><weka>,5,dcp,,,1.833333333
7689099,,1,10/7/2011 15:02,3,8128724,11/14/2011 21:55,<language-agnostic><image-processing><machine-learning><classification>,11,all,,,918.8833333
9112557,,1,2/2/2012 12:46,5,9113244,2/2/2012 13:34,<java><scala><machine-learning><bayesian-networks>,9,mb,,,0.8
13425722,,1,11/16/2012 23:02,2,13598049,11/28/2012 4:53,<machine-learning><data-mining><weka><decision-tree><classification>,6,dcp,c++,,269.85
33487321,,1,11/2/2015 21:29,1,33502909,11/3/2015 15:27,<java><machine-learning><neural-network><artificial-intelligence>,6,mb,,,17.96666667
17706879,,1,7/17/2013 17:56,1,17706966,7/17/2013 18:01,<php><machine-learning>,8,all,php,,0.083333333
7058856,,1,8/14/2011 18:36,7,7146531,8/22/2011 11:04,<java><machine-learning><biometrics>,46,all,,,184.4666667
15274781,,1,3/7/2013 15:16,4,15373901,3/12/2013 22:58,<java><machine-learning><classification><document-classification><categorization>,6,md,,,127.7
15625359,,1,3/25/2013 21:43,4,15626776,3/25/2013 23:33,<java><machine-learning><artificial-intelligence><svm><mahout>,20,mb,,,1.833333333
15441428,,1,3/15/2013 20:21,2,15448278,3/16/2013 10:43,<machine-learning><classification><weka>,16,dcp,,,14.36666667
5866710,,1,5/3/2011 7:59,5,5888195,5/4/2011 18:29,<nlp><machine-learning><ontology><dbpedia>,4,all,,,34.5
6005165,,1,5/14/2011 22:22,2,6006975,5/15/2011 6:58,<java><c++><machine-learning><weka><classification>,7,md,c++,,8.6
32106063,,1,8/19/2015 21:37,1,32106705,8/19/2015 22:30,<python><machine-learning><scikit-learn>,8,mb,,,0.883333333
7273718,,1,9/1/2011 16:56,1,8378999,12/4/2011 22:14,<java><python><machine-learning><neural-network><prediction>,4,mb,py/c++,,2261.3
13560272,,1,11/26/2012 7:16,2,13575018,11/26/2012 23:34,<algorithm><statistics><machine-learning><probability><graph-algorithm>,4,mb,py,,16.3
13126413,,1,10/29/2012 17:11,1,16124593,4/20/2013 20:01,<java><machine-learning><neural-network><encog>,4,mb,,,4154.833333
38910471,,1,8/12/2016 5:21,1,38916017,8/12/2016 10:41,<android><machine-learning><android-ndk><tensorflow>,4,mb,,,5.333333333
21674522,,1,2/10/2014 10:25,1,21678307,2/10/2014 13:15,<java><machine-learning><classification><weka><prediction>,5,md,,,2.833333333
10249501,,1,4/20/2012 15:56,3,10281380,4/23/2012 13:22,<java><r><machine-learning><ocr>,6,md,,,69.43333333
12158904,,1,8/28/2012 12:08,3,12164099,8/28/2012 17:02,<java><machine-learning>,9,no,,,4.9
15235787,,1,3/5/2013 22:58,3,15257711,3/6/2013 20:48,<java><android><machine-learning><libsvm><rssi>,5,mb,,,21.83333333
45391355,,1,7/29/2017 16:10,1,45391543,7/29/2017 16:28,<machine-learning><neural-network><artificial-intelligence>,4,fe,,,0.3
23438265,,1,5/2/2014 23:06,3,23438317,5/2/2014 23:12,<java><machine-learning><bigdata><large-files>,4,dcp,,,0.1
24471561,,1,6/28/2014 22:38,1,25307903,8/14/2014 12:17,<java><machine-learning><bigdata><apache-spark><decision-tree>,6,mb,,,1117.65
29180248,,1,3/21/2015 7:18,1,29181529,3/21/2015 10:15,<java><apache-spark><machine-learning><artificial-intelligence><apache-spark-mllib>,4,md,,,2.95
13459935,,1,11/19/2012 18:33,2,13461787,11/19/2012 20:37,<java><machine-learning><data-mining><bayesian><classification>,7,dcp,,,2.066666667
14013266,,1,12/23/2012 17:55,1,14016393,12/24/2012 2:22,<java><optimization><parameters><machine-learning>,4,mb,,,8.45
30729656,,1,6/9/2015 10:37,1,30732231,6/9/2015 12:36,<algorithm><apache-spark><machine-learning><apache-spark-mllib>,14,md,,,1.983333333
20736460,,1,12/23/2013 3:07,6,20736982,12/23/2013 4:27,<java><python><matlab><machine-learning><linear-algebra>,19,mb,ma ,,1.333333333
41657152,,1,1/15/2017 2:16,1,41659622,1/15/2017 9:25,<scala><apache-spark><machine-learning>,6,mb,,,7.15
32942420,,1,10/5/2015 6:23,1,32964694,10/6/2015 8:02,<java><machine-learning><apache-spark>,4,mb,,,25.65
47325607,,1,11/16/2017 9:12,1,47355650,11/17/2017 16:53,<apache-spark><machine-learning><pyspark><logistic-regression><apache-spark-ml>,5,mb,,,31.68333333
20414667,,1,12/6/2013 2:11,2,33616878,11/9/2015 19:39,<matlab><machine-learning><octave><linear-algebra><svd>,86,mb,ma ,,16889.46667
35614535,,1,2/24/2016 22:30,2,35614768,2/24/2016 22:47,<javascript><python><machine-learning><neural-network>,7,md,,,0.283333333
37212134,,1,5/13/2016 14:06,3,37291351,5/18/2016 5:55,<java><machine-learning><neural-network><encog><deeplearning4j>,4,me,,,111.8166667
16381133,,1,5/5/2013 3:36,2,16541557,5/14/2013 11:05,<machine-learning><duplicates><mahout><recommendation-engine><record-linkage>,24,dcp/mb,,!py!ja!r!c++!ma,223.4833333
34575976,,1,1/3/2016 11:26,2,34635169,1/6/2016 14:09,<java><machine-learning><weka><text-mining><sentiment-analysis>,4,mb,,,74.71666667
42940335,,1,3/21/2017 23:53,1,43003795,3/24/2017 15:45,<java><swift><machine-learning><neural-network><artificial-intelligence>,8,mb,,,63.86666667
45961809,,1,8/30/2017 13:29,1,45963579,8/30/2017 14:50,<android><python><machine-learning><tensorflow>,6,md,py,,1.35
27987910,,1,1/16/2015 16:00,3,35145088,2/2/2016 4:31,<azure><machine-learning><cors><azure-machine-learning-studio>,12,md,,,9156.516667
51663068,,1,8/2/2018 22:40,2,51664311,8/3/2018 1:56,<javascript><machine-learning><tensorflow.js><natural-language-processing>,6,mb,,,3.266666667
42546720,,1,3/2/2017 4:11,1,42547657,3/2/2017 5:41,<python><apache-spark><machine-learning><pyspark><k-means>,5,mb,py,!ja,1.5
52543400,,1,9/27/2018 18:50,1,52576190,9/30/2018 8:36,<java><machine-learning><knn>,4,dcp,,,61.76666667
35455903,,1,2/17/2016 11:49,2,37918553,6/20/2016 9:08,<java><android><android-studio><machine-learning><weka>,6,md,,,2973.316667
43631031,,1,4/26/2017 10:04,1,43643426,4/26/2017 19:55,<apache-spark><machine-learning><neural-network><pyspark><apache-spark-ml>,9,mb,py,!ja,9.85
50942677,,1,6/20/2018 7:32,3,51605258,7/31/2018 3:59,<javascript><tensorflow><machine-learning><deep-learning><tensorflow.js>,4,mb,,,980.45
52729443,,1,10/9/2018 21:16,1,52749515,10/10/2018 22:16,<javascript><tensorflow><machine-learning><classification><tensorflow.js>,7,mb,,,25
56513495,,1,6/9/2019 9:35,2,59934467,1/27/2020 15:47,<javascript><node.js><machine-learning><memory-leaks><tensorflow.js>,7,md,,,5574.2
50467666,,1,5/22/2018 12:26,1,50468429,5/22/2018 13:02,<apache-spark><machine-learning><pyspark><random-forest>,6,fe,py,!ja,0.6
53272749,,1,11/13/2018 2:08,2,53529436,11/28/2018 23:04,<java><apache-spark><machine-learning><word2vec><apache-spark-ml>,4,mb,,,380.9333333
38932299,,1,8/13/2016 11:36,3,38956469,8/15/2016 13:57,<machine-learning><nlp><stanford-nlp><named-entity-recognition>,5,fe,,,50.35
26714367,,1,11/3/2014 12:28,3,42237341,2/14/2017 22:22,<java><search><elasticsearch><machine-learning><relevance>,4,no,,,20025.9
43489416,,1,4/19/2017 7:37,2,43526372,4/20/2017 17:41,<java><python><machine-learning><tensorflow>,8,md,,,34.06666667
43521439,,1,4/20/2017 13:48,3,43526228,4/20/2017 17:33,<java><python><machine-learning><tensorflow><protocol-buffers>,6,md,py,,3.75
43647446,,1,4/27/2017 2:03,1,43662693,4/27/2017 16:02,<machine-learning><tensorflow><protocol-buffers><models>,5,mb,py,,13.98333333
58537153,,1,10/24/2019 8:23,1,58539578,10/24/2019 10:42,<java><machine-learning><weka>,4,all,,,2.316666667
58398983,,1,10/15/2019 16:23,4,60006956,1/31/2020 15:36,<java><opencv><machine-learning><image-recognition><mnist>,12,md,,,2591.216667
37777147,,1,6/12/2016 17:32,3,46206224,9/13/2017 20:21,<java><machine-learning><scikit-learn><h2o><pmml>,5,me,,,10994.81667
50467666,,1,5/22/2018 12:26,1,50468429,5/22/2018 13:02,<apache-spark><machine-learning><pyspark><random-forest>,6,fe,py,!ja,0.6
